id,moclients,moincome,tuclients,tuincome,weclients,weincome,thclients,thincome,frclients,frincome,saclients,saincome,suclients,suincome
513,85,847442.7589,70,548311.5734,50,73656.11743,81,799867.6944,39,478979.8523,14,5731.534645,38,1929.913219
514,91,529894.2896,88,78878.58159,64,27283.94728,81,455571.2252,83,635252.4631,30,313415.2729,39,17516.69912
515,6,272.4957425,26,11963.21327,40,467136.5397,2,3358.733365,19,1151.491296,39,474653.9431,16,4335.363345
516,19,7173.461242,22,11239.14134,32,4741.465924,16,4824.447366,12,424.6516254,33,36837.29356,14,3229.637137
517,29,99597.73227,40,11658.11315,5,6788.765745,21,11461.84548,38,477137.879,5,3284.612722,2,795.8249487
518,20,85536.79556,56,18385.56215,60,88443.38557,17,6475.228558,49,164558.1937,55,56734.45274,33,8279.839746
519,128,929353.5699,79,558521.7932,60,263746.4248,126,81528.37756,56,428.1377834,28,264663.3636,66,27241.19218
520,47,682877.5956,42,1129.719652,82,519213.9256,60,425174.3589,39,1627.969694,58,626363.9422,53,292.3418646
521,67,73225.34776,62,3675.683665,139,111569.4613,66,667393.8473,47,18417.77672,107,747264.3146,82,28978.678
522,92,782354.7742,51,162358.8394,46,14986.25382,88,619666.1176,26,132786.9575,1,246.3441258,49,21625.34848
523,31,62224.42426,37,337826.1793,9,3889.447429,22,64737.46671,38,289456.4664,9,2884.653162,0,
524,20,2465.967842,47,356417.7416,32,21791.17995,1,17574.97472,29,47493.17779,20,23588.57438,8,1393.929286
525,1,11861.32196,9,1286.517224,10,9722.434473,2,15355.42248,1,3385.673862,7,24297.39547,2,542.2561598
526,0,,0,,0,,0,,0,,0,,0,
527,0,,0,,0,,0,,0,,0,,0,
528,8,215.9555773,9,68153.84712,3,127.2484744,0,,9,17632.82615,0,,0,
529,0,,0,,0,,0,,0,,0,,0,
530,0,,0,,0,,0,,0,,0,,0,
531,0,,0,,0,,0,,0,,0,,0,
532,0,,0,,0,,0,,0,,0,,0,
533,0,,0,,0,,0,,0,,0,,0,
534,0,,14,7646.245962,19,375974.1185,0,,11,2475.884412,19,22321.4195,11,2215.582789
535,3,878.2749589,11,28583.22573,17,26969.37667,0,,11,2334.41569,17,23251.334,8,1771.552966
536,81,578234.3372,71,652793.2322,79,384369.7183,65,564354.7319,71,58234.99483,35,321359.8791,43,15434.42976
537,113,137683.6465,21,9464.955298,108,29479.39768,111,1199124.749,15,7238.364589,28,259669.5618,66,2964.282827
538,3,1349.688872,53,524.3827537,81,112265.977,0,,45,31598.33343,79,142283.5117,30,7723.929838
539,1,142.3957722,17,16685.42338,17,145398.7576,0,,16,24792.43746,17,13436.48683,9,286.295719
540,32,9194.183162,37,1131.847559,9,2794.838644,24,955.431749,36,386393.8269,6,1513.11237,0,
541,34,19797.59583,100,659874.2876,89,94253.21365,35,1865.947465,80,479388.2868,98,886361.5285,40,1284.44235
542,49,3694.499912,117,129116.9748,75,544818.7254,45,31.71212682,109,82796.53262,84,715577.7227,27,5837.353565
543,14,4279.328157,103,156844.9451,134,132571.1697,34,12631.37592,83,29674.11974,141,1461867.249,47,1688.895585
544,45,23531.25867,15,1969.747449,42,2548.179724,46,33197.98158,12,12139.14672,39,19451.47823,20,5976.824815
545,19,134756.2839,7,92732.41134,13,4419.622999,21,2627.279564,18,68168.12397,0,,8,1968.359814
